timestamp_utc,label,config_path,tests_filter,modules,alu_slots,valu_slots,load_slots,store_slots,flow_slots,passed,failed,total,cycles_count,cycles_total,cycles_min,cycles_max,cycles_avg,duration_sec
2026-03-04T17:00:59.281778+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_scalar_load_use_immediate_dependency_stalls,test_vector_vload_use_immediate_dependency_stalls,test_load_use_only_dependent_waits_independent_progresses,test_load_use_randomized_axi_latency_robustness",test_integration_memory,1,1,1,1,1,6,4,10,10,2277,28,1749,227.700,78.728
2026-03-04T17:03:06.995705+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_scalar_load_use_immediate_dependency_stalls,test_vector_vload_use_immediate_dependency_stalls,test_load_use_only_dependent_waits_independent_progresses,test_load_use_randomized_axi_latency_robustness",test_integration_memory,1,1,1,1,1,6,4,10,9,2471,28,2005,274.556,74.473
2026-03-04T17:05:09.305946+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_scalar_load_use_immediate_dependency_stalls,test_vector_vload_use_immediate_dependency_stalls,test_load_use_only_dependent_waits_independent_progresses,test_load_use_randomized_axi_latency_robustness",test_integration_memory,1,1,1,1,1,6,4,10,10,2295,28,1749,229.500,74.712
2026-03-05T03:25:13.633199+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_scalar_load_use_immediate_dependency_stalls,test_vector_vload_use_immediate_dependency_stalls,test_load_use_only_dependent_waits_independent_progresses,test_load_use_randomized_axi_latency_robustness",test_integration_memory,1,1,1,1,1,9,1,10,10,2275,28,1749,227.500,75.995
2026-03-05T03:30:02.448646+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2266,28,1749,226.600,11.449
2026-03-05T03:35:11.240288+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2254,28,1749,225.400,16.480
2026-03-05T03:36:26.512151+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2263,28,1749,226.300,10.498
2026-03-05T03:38:41.841469+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2256,28,1749,225.600,9.775
2026-03-05T03:41:37.022979+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2283,28,1749,228.300,9.842
2026-03-05T03:43:20.202909+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,9,1,10,10,2269,20,1749,226.900,10.839
2026-03-05T03:44:52.591308+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_vector_vload_use_immediate_dependency_stalls,test_integration_memory,1,1,1,1,1,7,3,10,10,2271,28,1749,227.100,8.995
2026-03-05T03:57:48.173680+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_integration_memory,1,1,1,1,1,9,1,10,10,2288,28,1749,228.800,9.226
2026-03-05T03:58:18.185442+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"-k,vload_use",test_integration_memory,1,1,1,1,1,9,1,10,10,2270,28,1749,227.000,9.674
2026-03-05T03:59:37.656089+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"-k,vload_use",test_integration_memory,1,1,1,1,1,9,1,10,10,2260,28,1749,226.000,9.585
2026-03-05T04:06:07.483377+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_integration_memory,1,1,1,1,1,10,0,10,10,2256,28,1749,225.600,10.011
2026-03-05T04:08:13.147235+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_integration_memory,1,1,1,1,1,10,0,10,10,2275,28,1749,227.500,71.017
2026-03-05T13:28:21.909423+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_integration,1,1,1,1,1,31,0,31,31,5366,5,1749,173.097,17.058
2026-03-05T13:33:34.043337+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_algorithms,1,1,1,1,1,28,0,28,28,326135,19,155659,11647.679,305.786
2026-03-05T13:35:10.334797+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_slot_configs,1,1,1,1,1,3,0,3,3,154,5,131,51.333,7.187
2026-03-05T13:35:22.249375+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_driver_integration,1,1,1,1,1,0,5,5,0,0,0,0,0.000,5.781
2026-03-05T13:35:55.594663+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_driver_integration,1,1,1,1,1,0,5,5,0,0,0,0,0.000,5.334
2026-03-05T13:39:04.154168+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_driver_integration,1,1,1,1,1,5,0,5,5,128,8,48,25.600,6.374
2026-03-05T13:39:59.154131+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_algorithms,test_slot_configs,test_driver_integration",test_integration,1,1,1,1,1,31,0,31,31,5373,5,1749,173.323,19.867
2026-03-05T13:40:29.394967+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,"test_algorithms,test_slot_configs,test_driver_integration",test_integration,1,1,1,1,1,31,0,31,31,5362,5,1749,172.968,22.371
2026-03-05T14:58:23.477973+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_store_fifo_full_stall_under_write_backpressure,test_integration_memory,1,1,1,1,1,10,1,11,11,3003,28,1749,273.000,12.035
2026-03-05T15:00:13.613113+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_store_fifo_full_stall_under_write_backpressure,test_integration_memory,1,1,1,1,1,10,1,11,11,2639,28,1749,239.909,12.528
2026-03-05T15:01:45.178530+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_store_fifo_full_stall_under_write_backpressure,test_integration_memory,1,1,1,1,1,11,0,11,11,2653,28,1749,241.182,10.346
2026-03-05T15:18:34.831521+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_slot_configs,test_integration,test_algorithms,test_driver_integration,test_integration_scalar,test_integration_memory,test_integration_control,test_integration_vector,test_algorithms_kernels,test_algorithms_multiwidth",1,1,1,1,1,128,0,128,128,664058,5,155659,5187.953,642.096
2026-03-06T16:50:30.899718+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,1,1,2,2,80,38,42,40.000,9.901
2026-03-06T16:53:12.915791+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,1,1,2,2,80,38,42,40.000,4.305
2026-03-06T16:53:30.752839+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,1,1,2,2,80,38,42,40.000,4.875
2026-03-06T16:54:18.901218+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,1,1,2,2,76,34,42,38.000,5.550
2026-03-06T16:55:08.603527+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,1,1,2,2,80,38,42,40.000,5.125
2026-03-06T16:55:41.220437+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,2,0,2,2,59,17,42,29.500,5.596
2026-03-06T16:58:43.014111+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_integration,1,1,1,1,1,2,0,2,2,59,17,42,29.500,4.689
2026-03-06T17:02:37.006371+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,test_dsl_helpers_integration,test_dsl_integration,1,1,1,1,1,2,0,2,2,59,17,42,29.500,4.263
2026-03-06T17:02:47.244358+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,1,0,1,1,17,17,17,17.000,4.410
2026-03-06T17:09:38.347986+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,2,0,2,2,41,17,24,20.500,4.403
2026-03-06T17:11:41.524821+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,3,0,3,3,78,17,37,26.000,4.890
2026-03-06T17:53:29.354998+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,5,0,5,5,142,17,37,28.400,5.114
2026-03-06T17:56:38.066764+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,7,0,7,7,212,17,37,30.286,6.032
2026-03-06T18:00:07.470225+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,1,0,1,1,234,234,234,234.000,5.492
2026-03-06T18:02:58.307941+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,2,0,2,2,995,234,761,497.500,6.757
2026-03-06T18:05:16.840978+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,0,3,3,2029,234,1034,676.333,7.292
2026-03-06T18:14:04.904703+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,1,4,4,2094,65,1034,523.500,6.768
2026-03-06T18:15:30.839704+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,1,4,4,2094,65,1034,523.500,7.272
2026-03-06T18:16:43.099816+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,1,4,4,2098,69,1034,524.500,7.072
2026-03-06T18:17:57.544479+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,1,4,4,2113,84,1034,528.250,6.990
2026-03-06T18:20:35.584503+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,3,1,4,4,2113,84,1034,528.250,7.209
2026-03-06T18:21:22.894700+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,4,0,4,4,2074,45,1034,518.500,6.838
2026-03-06T18:26:11.527705+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,4,0,4,4,2074,45,1034,518.500,9.287
2026-03-06T18:28:27.346647+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,5,0,5,5,2119,45,1034,423.800,8.392
2026-03-06T18:40:23.749547+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,6,0,6,6,2347,45,1034,391.167,7.359
2026-03-06T18:44:22.349556+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,6,1,7,7,2425,45,1034,346.429,9.088
2026-03-06T18:46:56.211331+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,6,1,7,7,2437,45,1034,348.143,8.394
2026-03-06T18:50:07.898528+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,7,0,7,7,2427,45,1034,346.714,9.121
2026-03-06T19:19:02.363318+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,0,8,8,2596,45,1034,324.500,8.146
2026-03-06T19:20:05.543988+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,17,0,17,17,2867,17,1034,168.647,9.996
2026-03-06T19:22:38.036592+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,1,9,9,2682,45,1034,298.000,8.895
2026-03-06T19:23:25.742162+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,1,9,9,2688,45,1034,298.667,9.012
2026-03-06T19:24:09.148559+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,1,9,9,2678,45,1034,297.556,9.244
2026-03-06T19:25:14.900074+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,0,8,8,2596,45,1034,324.500,9.456
2026-03-06T19:25:56.377221+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,17,0,17,17,2867,17,1034,168.647,10.051
2026-03-06T19:29:43.881803+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,18,1,19,19,2925,10,1034,153.947,10.531
2026-03-06T19:30:57.937498+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,19,0,19,19,2908,10,1034,153.053,12.563
2026-03-07T04:23:21.148512+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,10,0,10,10,313,17,37,31.300,11.204
2026-03-07T04:23:59.785772+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,21,0,21,21,2978,10,1034,141.810,9.575
2026-03-07T04:27:37.005152+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_helpers_integration,1,1,1,1,1,12,0,12,12,383,17,37,31.917,7.402
2026-03-07T04:29:52.664109+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,23,0,23,23,3048,10,1034,132.522,11.128
2026-03-07T05:37:59.360087+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,1,9,9,2673,45,1034,297.000,18.059
2026-03-07T05:39:54.540908+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,8,1,9,9,2673,45,1034,297.000,11.883
2026-03-07T05:42:18.999339+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,9,0,9,9,2662,45,1034,295.778,9.771
2026-03-07T05:42:49.715601+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,24,0,24,24,3114,10,1034,129.750,11.174
2026-03-07T05:45:48.418372+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,9,0,9,9,2662,45,1034,295.778,12.206
2026-03-07T05:46:24.911517+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,24,0,24,24,3114,10,1034,129.750,14.061
2026-03-07T05:56:18.286193+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,9,1,10,10,2747,45,1034,274.700,10.274
2026-03-07T05:57:23.527465+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,10,0,10,10,2747,45,1034,274.700,9.420
2026-03-07T05:57:55.326204+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,"test_dsl_integration,test_dsl_helpers_integration,test_dsl_algorithms_integration",1,1,1,1,1,25,0,25,25,3199,10,1034,127.960,12.153
2026-03-07T06:13:22.529362+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,10,1,11,11,2843,45,1034,258.455,9.783
2026-03-07T06:14:21.639994+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,10,1,11,11,2846,45,1034,258.727,10.422
2026-03-07T06:15:45.216118+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,10,1,11,11,2880,45,1034,261.818,11.150
2026-03-07T06:25:56.800702+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,10,1,11,11,2824,45,1034,256.727,10.413
2026-03-07T06:28:45.386421+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,11,0,11,11,2827,45,1034,257.000,12.437
2026-03-07T06:29:35.661353+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,12,0,12,12,2966,45,1034,247.167,10.609
2026-03-07T06:47:42.811792+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,14,0,14,14,3459,45,1034,247.071,11.056
2026-03-07T07:11:42.399921+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,15,0,15,15,3931,45,1034,262.067,11.705
2026-03-07T07:21:06.751941+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,16,1,17,17,4110,45,1034,241.765,14.382
2026-03-07T07:22:43.853016+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,17,0,17,17,3836,45,1034,225.647,11.884
2026-03-07T07:26:13.928050+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,17,1,18,18,3943,45,1034,219.056,12.137
2026-03-07T07:28:49.858310+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,18,0,18,18,4056,45,1034,225.333,12.003
2026-03-07T07:33:19.453030+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,19,0,19,19,5718,45,1662,300.947,19.270
2026-03-07T07:57:52.192256+00:00,manual,E:\Projects\anthropic\vliw_simd\verification\config\test_config.properties,all,test_dsl_algorithms_integration,1,1,1,1,1,19,0,19,19,5718,45,1662,300.947,17.535
